sha256,modify num,add_edge,rewiring,add_node,delete_node,node num,edge num
07285B00D0945111D545651ED8C7C9017D2EECF3C3242EF7859122086C1425DC,2,0,0,1,1,867,3466
072F2CAEBFDACB36BB6DB50A38C34E6A3EB60ED2BAEF3CB96D467EB0B1D00888,33,2,0,0,31,1094,5160
082D3C67F511B02B6BA2209BEE137DCA84118856D9014831B55AADFBDCC5E473,22,0,0,2,20,804,2506
08675F23B7516A4CE5A98D93123F50F57BFEBE719F2C3756A76BA8B68E1118EC,2,0,0,2,0,2538,9250
087AF51736F35895EDB5434234FCF6354A78F7658B7F4913EA38C0D96FBDE497,16,0,0,1,15,1490,7131
08910CC3525874E0877B585CFEB325FFC9557B3E38345DD46713F5B2308293FF,4,0,4,0,0,3380,12840
0892F46038F910C5F73D938AC7142D11811324A0DB8C41212E128A78E3CEB387,15,1,1,0,13,662,2501
08B484A5A8644EDEB4319074D428DCE759E9421361B2FE6F01ED9B6922CD30F0,25,21,0,3,1,1612,5916
08B9A3C80AB65533A4D3AC8D9D1445F8197F254217312F3E8499EFBEF807A3C4,2,0,0,2,0,1597,7580
08BE0531F2D742BF16BED8C3D5355D0692AFD2573809FBC3FDE55A0A98F92BA1,54,3,9,12,30,1337,5313
08DB48EDFF1AAF898D1D809F9E94A743CC56AECA575EF9B926DB00177E55F801,2,0,0,2,0,1604,6776
08EA4778804E812D70838AAFD4908AE8B1BA72DC7EB99D1B40A3C39E1E58EA6B,1,0,0,1,0,2188,8862
08FAAD9A03AE67D52A9F0595FCC5021CEA3F6CFDA2456D6F7B88DB5146C3BBF2,4,0,0,4,0,1590,7565
0927C3B6BB6235DE650296EE8758838EA54673FE6C80E63CFEEB1D5471D17D68,14,12,2,0,0,1508,5488
095841BD323C3FD0C6282B2D480DEEDFF8DC3D144F2D858FC5C3F75017236F45,1,0,0,0,1,2253,9778
0984957F23B8B1A46F01B6EA9E11F9F685ACB71F05ED6F4007A42F9B480B20CF,37,2,0,4,31,1590,7565
098DF053BE139447C458B0F25823746B6E3F30B0BB1E5F30A85B7DADF12A1EE5,67,18,47,1,1,1597,7580
09A0987613E13A546371964EA56A774DC5E181BCDEEFD4AE95E66045F76AD3E3,1,0,0,0,1,1833,9354
09B59E68553A59E018E8DD1ADBF40B2B19FB7F48703BE5D78ADAFB2137FA3E0F,26,24,1,1,0,2857,10072
09DEBB16445B44A7233169AF6302DF3ED006C90578075E8CAAD0D6BA7DDB271A,3,0,3,0,0,1946,8525
0A0EFB8B5C3052DD4E8B4F1CDFC4CD272AA920A01841F10DEF5C9B3BDB7062F5,64,52,9,2,1,1506,7475
0A24D7AAE4AF94D9D6B91A75780162E970AB9393FF2DF6068688404526DE2C70,2,2,0,0,0,4679,19024
0A5ED5351D18F2BA1A98D1DBB0E1762FDD4479D6A603A6623D028DD76E3F1A8A,54,9,1,4,40,1508,7109
0A75CE7D83FC9E144C3508927EF851FAFA293ACFE08F32CED4F7DD85009CFF9C,73,44,16,2,11,2896,14427
0A95360953CB7C7F94EDC7B50E7F65CDCA3CB49A1295DA2F94CCE0486440DAAE,11,1,9,1,0,1122,3316
0ACC4366FFC17ABF8C5B57E39036F3118B0BA989F8D9C79AA052D9CCD97DDA69,3,3,0,0,0,3455,14418
0B22FDECA62DCF171DD3017B108ACCEF5EC7A066802015DF7D729BAB1D13A0A5,2,0,0,2,0,1597,7580
0B40DC5FFEF56C4999C95D0A54A2C714764FD2CAE5588D228F5179FFF75C1218,41,30,0,1,10,2685,10362
0B459756EEAE2DE297C03F960B5B2DAF0D849E929D0CF616211D09A137275D39,3,0,0,2,1,3837,18835
0B9B929C8CBFF8D2267D09AB4675574905C9B958DD7885DD084D0075C8F0BDC1,1,1,0,0,0,2009,8417
0BBD6479AF8D12F0E1646566F19012E018C50815606A9BEEB768A03BF20498BA,1,0,0,0,1,1833,9354
0BDB9436EA7647A00A3DC8B82B84CAEE8B3716C45A2453464A3FF90FA2BBEBEF,16,15,0,1,0,1590,7565
0C5167BD0AF8F112D5A8300E37DE0DC270844D23232A831BB026FD79C82F89F6,13,3,10,0,0,1498,5093
0C52ED7727731B18719593A9A84E36943C3E4A88543131B6D04343FDEEE0E8E9,21,20,0,1,0,718,2948
0C996A2FB5E438485D29FB9FD60D57ADA2B212D14C2CF48374BFCC8C9521F0A3,5,0,1,0,4,686,2496
0CF5AA7BEF5B8944B4DDF46A599FBBD68352C56E690EBF291833DB3D973DBD4E,2,0,2,0,0,652,2413
0D03EFE006F2A79ED3F86A11DA6217F0414CFCBD2F4C8B8D7757D13B9DF3229B,2,0,0,2,0,1590,7565
0D0F3021029E248D2372B81C60E485316975DF55ADCD1C0E5FFC95AA2B5DEC64,2,0,0,2,0,1590,7565
0D93EB429A00D04031709E4F8246CB2CCE228609CB1AC8B51579040909D33C5C,14,13,0,0,1,837,3726
0DAF094BFEC4C5BFF305A2D9FDEDCA2C879EF0C4E8882F041A2E449BC7B9315A,2,0,0,2,0,1153,5436
0DC5422A8DF3D9991C222817178A84B6BC6A612D9FFC2AAE345911B75EC52D22,2,0,0,2,0,2246,7809
0DC6D828D9FA01BDD4BA4EEDF9BD3534EE3A0FEF01C4841AE760C30734E11CC0,110,30,32,4,44,1590,7565
0DD8FCF594C4CB9467CE270F8D49BF226D2AE74B2512CADC5032075F1CB52D21,10,0,0,0,10,1710,8222
0DE4253B5C8F2550122123B14E03D40AA7102236B146B56A3CC7A8F8648F49BA,2,0,0,2,0,974,3748
0E5EAC975D34EA481FE70AE4A66C9BB1DD519CAF660B23340139070EA95AA1D2,29,25,2,1,1,1597,7580
0E7385661BCFBBDDB335E30D13E16A9502C94AA8143BBDFA386C5247ACB524B4,5,0,4,1,0,781,2993
0EF63C9C168FB8471ADDE4C04FCCA7EED7BCF9326C321E75C053AB0C31B408E9,7,0,0,0,7,2471,9360
0F115E3AE828F7C375DE708E08BEEF1C039CB68C28DC9339ED22FBDA415482AC,55,44,0,3,8,1597,7580
0F1D22D0DF7667252A493720B710980F896FFB095449F31BCA2A6922146EFF73,1,0,0,1,0,855,3694
0F35C0CCFD44648A6BDF2071AE03B324A0E1F95582CDECD5B577BDC90308C7CD,2,0,0,2,0,1590,7565
0F3CAC32FD0A62B872FBE8BA3D93470D9A4C5488DC5226BD89E884A89C211E6B,3,0,3,0,0,1217,5050
0F53487A100C12000A4B5931D4A401CDFBC4749667C57C15271063F30744F68E,2,0,0,2,0,1377,4984
0F55C53FE4585B1B09DC516FCCDCDB9C7CE9B0A329BC4EEDC227BB49DE9545A6,4,0,0,0,4,1337,5645
0F6F0ED6E0FFB867452FAD4EA65A13B1A491A482C1C9540FD1BE3590ADBE8F54,2,0,0,2,0,665,2508
0F7C8B8F65E6017925D4DDE84F259E6738B5C76ACE8A02B329A5FFC87CEF2669,13,0,0,13,0,756,2755
0F890D3A5D7F5BE2185ABD6F51DF9A708C2D80D85BAD74A3EA778A3A8BC3941E,4,3,0,1,0,573,2416
0F8E987901D50D3BF49D8BF7C49D566398B8E6AD16C829A289064999EED77466,59,34,10,0,15,1308,5056
0F8F1D8875AC3DF267C1E446B85AFE8A10FB6CDB308236A9DDE242BC4FAB8D11,13,0,12,1,0,2706,13183
10462048070686EF88BFE7DD232BD241435D4C3B25378EB03105E7615E26BBFD,3,2,0,1,0,1693,5671
1069100595B2C35760B6CEF3FC36F4CAF830DFF84C4AEFA1291301D0979B9DBD,2,0,0,2,0,1590,7565
1073152702FCC2439E59DC6780C6E8F1B356A01DCF04E863456CF90122798C8F,3,0,0,3,0,998,3811
107441B230D869DA884DF0B14FC28E43F4B7B2FC29E962F2F205151821B4676D,8,0,1,6,1,1555,5323
107D9568FD2576C7CB9BBA701759F112B305CA8E2A98FF7DB3822E324CC13456,2,0,0,2,0,2376,9533
10BB4ACAA5B995F18B9FAB4C81BA29A2E097A02726E3EBA8DCF9B858D1E4466F,4,0,0,4,0,2685,10359
10E4EB26D2248DD60F92C12C93DC1CF534057EED6B1D926664BEC5CE188EF5EF,8,8,0,0,0,724,2666
10FB7BB34F4FD5757D56D997B3C28D3340961FBFEBE477456E7C2335655D8689,3,1,0,2,0,1597,7580
1135101CA1754C7ACCCC6FC1360B93D0259CB1D8D31029DDB2EE99BCAB4DBF51,21,18,1,1,1,1815,6686
11754AAA0450CC60C1C28D029D6E5556FA98A010741A4C921FADD0D868EA9D8E,138,32,39,4,63,1597,7580
11F292C54B934D94D4E49FAC9B81559EEA2C3BAD8193EBE196426A3B5277E29D,8,0,8,0,0,2666,12563
1211C34D3FC2F4559D171886480F1E14504FD13D0EF6F3C511062ACD2992735F,3,0,0,3,0,3606,18858
12152B7392D1DF519A831C030A57756ADD746EBCC89D0FF4A9967F1F30E90D6C,3,3,0,0,0,988,4627
12793A03E9D1281087C0C319C32DD438FD47ADBDAEE8EC2327B6458952C4671D,3,1,2,0,0,509,996
129E3FFFD25D47086F4962F9C0F0B50B913739C116086E8853432B672235FF59,4,4,0,0,0,1123,4681
12A533CE09061AAB5A8E48E0E83235B65D231443445D3A3C3192B712408987F4,12,11,1,0,0,5113,21656
12A826F8C3895FB93FD9FFA320A0A13613DE9BB5F9103E4065813D8EED985117,5,0,0,0,5,3286,12157
12BC4AC9C289F8494B4808D51D70C9FA04A2C3686887431EC2F606BEAF1864AB,1,0,1,0,0,1413,6067
138B1F234A5DED59E5E79F43CC2C6B8910699A36C26A068568976D0666B18777,5,0,0,0,5,1730,6669
13A4352A8FEA3A3BE904615D0689E7DD7FCD9D555AC5D6F1A144DE8D3AB9CF53,2,0,0,2,0,1635,5952
1421DDF2117C03195ED8F072D21C29C8C8A9E78ADCFE3A42E627D8237A0F8755,56,0,10,4,42,1590,7565
142B2A423F8748F402FBB040EE0EB80D5453C004C11BF314D7A665ED159F5CED,1,1,0,0,0,1807,8155
149903040BA324C656925BD71F23B09DA26D14B8239DA0F2DE69F73654BD275F,24,0,22,1,1,3056,13875
14BE9EE38E90D5024E14DD3A1586E88B5E50ADCD73D949852EE59B281E312953,2,0,2,0,0,1572,5489
1502B830148A850D27D6AA224D5ADDB99A120C844D9D81C8E5A811E84B7F678F,1,0,0,0,1,677,2538
151E45A8FE995C9EE43CF72B85EFD132CC4EE86032C6EC40DB42385E1C5EDA59,8,0,7,0,1,1604,6776
154A530FD220DE5AE02090DC698939D8FC3A1E756A01A87EAE2CC32E175C7169,30,0,28,1,1,1485,7119
15769F3407C6A6CB4A04DB5848D641D9C5AE701F86865CF9F0569404BED7B5B7,8,0,0,8,0,603,1853
1595A28256D7D37CE7EC6B48DB6080EF5B82AF8EF64324584F740F966D87D6FE,63,15,10,4,34,1590,7565
15A096369D42BBA91C06B3EC27626017891CFF2C51E873517302124ACA35D126,1,0,1,0,0,1382,4584
15A1C545F54ABF4ABD0F639EBC39CDA0AFB5008974578BBBF6F28EC9829039F7,1,0,1,0,0,2084,9316
15C62EB95B64A55F3977EE459FF55557CF18CE1104652BBE926AC36AF7C87DB9,4,1,0,3,0,1246,5108
160E0BDDBCA2C5F7AC986157FA14130E6B34144D74F0460BD735B41A7816EACD,2,2,0,0,0,801,3413
16AA9B02A55007D249C15A6B456FD2E3C47EC7BAE2683C3FF5F631087AE62C73,5,5,0,0,0,1307,5375
16E47E101F7574175F51B5DBEF7AC76D6F4434AB2AF8FF3087C7AE99101C82DB,1,0,0,1,0,900,3439
172D9858F0979674A4D4218670F561CC915C190DA3C21C4AE35C0240832754FA,3,0,3,0,0,266,741
17358B47362E96DBE6993DCB874ADB20A394589D0A78ABCE15569D07CB1DE9E2,1,0,0,0,1,1572,6237
174CBF3657670265C88F402E3AE2DCC26C816C0BDC31A7FE23298FFB979132C9,11,0,10,1,0,1593,5714
1754918DEB57FBBEFA7CCB78D0D420AFBA630202BBFE68DC87E0DC47A037968E,2,0,0,0,2,884,3722
176B0432251A45069F17AF386410977372F324451F8B262D9DB69A566E1AB388,1,0,0,0,1,1174,5503
17CA3CA9D3875C6CC327C464B8C9FDDBC4CC5797B0B0270D93EEA9D0D1FD3F6D,2,2,0,0,0,301,1155
17EA9C045FCAD94C3103E8E88E297A545DC2A4AF00F1C525B516744AA22C7A6E,22,0,22,0,0,1736,6354
17FBD5C02AA31EE327DA2363C5CE61D610408103624FBB9EE78BBE350EA474CB,1,0,1,0,0,838,2468
18274E5298877F6AA8ED47FA1F30A55FD25FAE1B56CD783544821FBEDF658D14,17,17,0,0,0,1074,3034
18407A2E57D880A0F98C7C8111F455335A3FC8A2DB2DCAD90EA166D08CF14916,3,1,0,1,1,1632,5039
1855F2CBC0AF96B8D07D04201D2CE8B77FC2C28DAB14640A0D0CDA9B10DE1229,33,0,0,4,29,1597,7580
1858F28FCE4F086E29C35ABE7EB3AFA57D3DAC6809EB3C1F6E4303CCFA2194E9,67,16,50,1,0,2471,9359
1862EDE131BFF9B48A28A99319A506C3E05297F42D2E3D6DC2482D580BA09AA7,79,9,48,3,19,1597,7580
186A96176BAE1B4F37336023AEE0CFDDA81DDB48E956DBAD49417EF3ECC73870,5,0,0,5,0,3122,15324
186CDFB122B8F9B9BBFE89381552C215B3055A34524FBC11A1A669190BC8C581,26,0,0,0,26,2663,8821
18AE8CCDCC210C29B3052F22A02E170CA9F7149AAF6AEC622C8FB616DA670342,2,0,2,0,0,815,3129
18B87ECC5377EB43449CE02C85A3A34965BBC93B1C6E72D050E132F44EF75427,5,0,5,0,0,1329,4576
18CBEE04A2162515F4E62315D724BDE5A8BAB3BAF4D6DD0C0059B391BA82A0B0,3,0,0,3,0,2706,13183
18D17A17400BF791E68D8921258C9C7559E4FC95CC7FF37BEDEE77998AFD2911,2,2,0,0,0,1648,7483
18E5B82CA45728A031BACA0BF07560799F931433011AE54FA1BE22F050E46399,2,0,2,0,0,983,3416
191BE356A8B42AB684446CD9B44E4CBD062694A98070CED01140EB917AEF95D7,1,1,0,0,0,551,2588
192DB805AF02E7B9BB835E2CD4E08C5C826C1D5680140882E63B2C98B142FAE4,17,1,16,0,0,1746,6836
1991438011F2810BDAB9BB2F040E0D5EC8D11DD3C55E8171E8944F58C3B23DCD,32,0,29,2,1,1840,7444
199B85859607ED0AD433626389FE81CA36DA501B25980E1D2AE573D632513CFD,1,1,0,0,0,6734,29579
19AEB9A6B147F311F51D0FC23ADFA96379B0AC1C7EC2FF83B5CF301527E0F70C,2,0,0,2,0,1912,9643
19EEFB48DC9212A5E14B7A8872A42880450823C74C75268E309EDBAFEE9E5175,2,0,0,2,0,1485,7119
1A156B13022817B1D60C9F59A419DBB25A2A860AC63FABA197255FC740145EEC,7,0,7,0,0,1955,25504
1A39F76804763638E9B198545C42742B444E8A28C909E649D2F63DD9CC534F62,1,0,0,0,1,3114,16589
1A595616F1E1C111871B4C479511C4032F2483125A6E14892B4364A57BBF2CF9,1,1,0,0,0,804,1814
1A5FA0424F4DC64F8D0B3816396578EE65D2C6DFFED07E175B0B066C20F19D9A,2,0,0,0,2,1558,6982
1A75A31DB33FA30BB006F11F627BD45EB35F42C83B37512CF005B5602AD2A414,33,0,2,4,27,934,2792
1A8C9B34BE0D6DE15AA13A89692E8E8D8A09363FC03AF7167D18564DC6FC95E5,1,1,0,0,0,1373,6698
1A94239482267884636379D13FC428C0F24198C59E22156CC192EDE8167AD094,22,0,0,22,0,3187,11502
1AD417EA1FA92F7A7F7AF199C9B93CC859CF02CB76548ACBBFAEDB4685AE991B,70,7,2,1,60,1840,7629
1ADDC447C4763101B0FE8960EC623F7C9E8C195F01E6D6E1E69005F06E409380,2,2,0,0,0,2857,10072
1B32446F89F7554159677B9AB9EAD4176F86BFAA83FF9DEF5C8579C4EC09A44F,7,7,0,0,0,1068,3704
1BD3D7BC6F731FE68AB263B5B073DC3CC61CA07EBF465A20CD0E69BA754B3FFB,1,0,0,1,0,2063,6132
1BEAB8EAE38271763006162CA580635D55B872031CDA8CE0BBE7D8AE1E1CE6E9,2,2,0,0,0,2676,11921
1BEE14CABA899E878BB2A03CA0F15D576BD1BB23B49A0D6CD2A362BE869094A7,1,0,0,0,1,1130,4782
1BFFC2082C4B3EBD241282AC023C15DF154D30F027C0497C4DB5B1D3945D93A4,10,0,0,0,10,3191,15365
1C19413FFCC52EE812E0AA41440C28338529F2CCB923DB9BEEB8F5DC8F238083,5,0,0,5,0,925,2864
1C1E3BDFCEC9A5D9BA34F11F0D912E859EC91BC8DF3B440D9429A226925806BF,1,0,1,0,0,605,2840
1C445F775E071CE5D3DD27E717C2B858219AE71556E4AC75D3FCBD94181FB75F,5,5,0,0,0,546,2011
1C7380F9C15B99DBCB42A54B72AE82A439B6AFC6A2E875AE283E40D04ED61FEA,8,0,6,1,1,1205,4109
1CB66A1B237C8209417AE806C4F1F4F4BD89ADE60B510CA59A629CD2433D5FEE,7,0,1,0,6,2637,9546
1CB94E37B5C2848BFFD1E0B31203885CF6DDE525FA869FECABAFA494F6CB8E03,2,0,2,0,0,3753,19798
1CD8519107FCC85EB92DDE4E19F4D784351BB6D9B88F6EE01A24E2B0E4EC92B0,87,21,21,1,44,2735,10633
1CFF43205A99FB113335EDB12A5C1AA013BD515425E115851F18CB8ABE3FD300,1,0,1,0,0,657,2441
1D291FCC14449EF684FDE64B266E50DAA553CA8923D567FDAC98DAD158686591,2,0,0,2,0,2049,5951
1D2AD393BEA254BBFC78B89CDBDBCA21F3E2B97B7111B6EF2A6BCCBC7A24D2AD,11,1,9,1,0,1052,4426
1D32D4CE40999D8E69F9CA99B9B3D11243B94F64B40F6586CD5489E7636AF5B6,112,33,16,3,60,1597,7580
1D45A8928DAFC962410AAD5F30DBAE4D0050134654741B1CBBFD0A1B7BB93418,2,0,0,0,2,2044,6810
1D4EAC18F510177C76C959A0E3FD00529889B755FDB1053C780281C77CB12DEC,16,0,0,0,16,942,3023
1D5663D4DA7FDB65ED05B756D04567E44FC65C50FDDE78A38A3694B1020360E8,1,0,0,1,0,482,2237
1D580480F50DAD6DB712BA6CC5BC0927DE451F68AAD15A0FA739A2B7C5D9B9CA,4,0,0,4,0,3099,65056
1D6A9F8EABF4CE6CE4686FEA278C757720CF07654F8A790AEA1A0A04AC6FAC8C,14,13,1,0,0,1017,3515
1D85D08A656F927CB0AF6C646D4D9E2AA1F0B674EA88948B8C8C318AB9B7705A,25,1,1,1,22,1521,7663
1D996C5462DB7F58C4F80C395FD1480D18A119B85DBF4CCC8F77200F392E0B20,19,1,16,0,2,1557,7277
1DB91524DDFE1018E088CD8CC8F2589D0F0CDCE05CF4EB57060E09C96C398B35,38,3,1,3,31,1597,7580
1DD20D9101E4C1DE8D86F0E8FF7EE222E6FE17B9E83B8A8804BC2970B38C29A0,2,2,0,0,0,2081,8734
1DE5BC2C00327C5A906DC0E56B5C0EB8A19A46A862C795DFE58418BA6BC5235D,40,5,0,4,31,1077,2974
1DEA1951521B806CF665398FE806267859A031BA88F00DC9CD5859EDB84F6EBE,2,0,0,2,0,1955,7633
1DF6F337945EB370EEE2EE21A0ABEB091B0770BB66DEC2ED191F177BADAA23BD,1,1,0,0,0,690,2498
1E1FD7C9404731882A03019CD5E63FADD03858FE723695E2D1A389D0636A8EC4,5,1,4,0,0,2550,8809
1E4124F3D5631D83E2D0756377B754BC81271333F2FC47F25A711D20521BAFE6,1,0,0,1,0,2444,8325
1E4E2151BBFF073E730ACBC7F95B9DFDA5DC868FA70CE57FA805FC73320A1899,34,32,1,1,0,1597,7580
1E4F73CF36B0FEDB7E18FA2F399F4AF6380F6456D83FD50D2F30E7A006D71BD3,7,0,5,2,0,1708,7317
1E5BBCD930BD655E9238716227F2618B3E7DE99E8E672D5B19E3CF656B212D05,2,0,0,2,0,1597,7580
1E99F9787F59CE1B8E2023C32E90A961AD1624F28FDD5ECC777F4FB91EF3E347,2,1,0,1,0,183,441
1EC5B21B1C50D66CB2544A5B28BA156E936539F11C7F72D61B7F319F7753252B,1,0,0,0,1,768,4093
1ECD6814BA5060F8495131F920ED7E76759B78EFA19792821163C5E08FAB701E,1,0,0,0,1,2971,12243
1EEF208DEBD800865D73D350E6A71126B54CF472A56BADDF45BAD2CC73AB6137,8,1,7,0,0,1089,4472
1EFA6793948B390C9FA6CD7127A2E53188BCA0A0FDE8FC9ED12089E12879E633,3,0,0,3,0,274,1181
1F1FBBFEE1E14C1390DC2B0BBF8F27ECB9457FC38B345E25F493E96C0F2E8611,4,0,1,0,3,855,3694
1F4F941634285EAE882E532FDA9F6340FB1AE58A3A98A6FFB910AD705A54CB11,5,0,4,0,1,863,2993
1FD140E6BCDD4FCE86EDA091C054AC970358784EF13880934526F1B89BF53B66,36,29,5,2,0,1597,7580
2011FF8E059DDBCE658CB706CA3371D126B80B5AD4E1E0E84F21D52CE508CCCF,7,5,1,1,0,469,1605
2022EA812BBD65BD27D83969ECBA87DFE064DFC898D0CC6E76A1F0BC0E164881,59,3,4,7,45,1520,6732
20333ED40AD6307D3B03798823C2082C64F01679CF2FDDB219BE5B5F9B402D4B,3,3,0,0,0,892,2726
203D04ADDF68907ACCABFDFD37CC1BC157B8FA25EA22BD80F28E06305343A234,2,0,0,2,0,998,4954
205CB45980626973E975206892E9F1E13B6096291125EA2ADB99D16CEE6C5C71,10,0,0,0,10,1714,7048
207DAB71DCC2524E472D43C85BC65ED2FB85EFFC9B1946080B2AE07C14B91235,46,29,6,3,8,1485,7119
208E1F4F6EFD5E26DB1C06454F30B16305D8C16DBC854E09C0AB7371CA94C652,14,12,0,1,1,1485,7119
209E2DF9FDB6CFD953ED129EAC7226297D59D53CD321AE78B2727DEABEDDC0C7,73,0,21,1,51,2000,7415
20C5B6395CDA214805CA735D78BC2EEF69C46F99CD3E4A548691EA98D09F2067,33,0,0,3,30,1597,7580
211450A7F894F970250FFB342637DC355564F1F7EA113D7A0848EF5FD07C4371,34,3,30,1,0,1485,7119
216AF2FED8CAABFC6C7FC747BD6632846DDC2D03FA5115521B969C71251BC039,33,0,31,2,0,1590,7565
21A445D0993BFB9D88FB36976B573EBA6D4F7EF4EB183558F537B0F96BE771D5,41,1,32,4,4,1069,3598
2202CB3EE9CD5F4C6B2DA88A2C6C6D771E2A3A13B310415C3C172C4497065385,5,0,0,0,5,977,3932
2260F91CCAB86263DE0E2BE98BE2FFD02558804471CE6629A5CEA5234726E79E,5,5,0,0,0,2057,6097
2263EC1BFFE393DE87AD07715DA97EFB42ACE086857CBDE1B2F87949040B22B1,33,0,31,2,0,1597,7580
229DFD98AD82CE1FE163121D45AC7543237752E4F056B1BD3915C37E68AD9757,3,0,0,0,3,3636,15208
22CE39C9EF2C21F5699E03AB9B99774037D369BA335240FE24A2E239EBE2234C,11,1,0,0,10,662,2480
22D835893B96AD3205685F4D51DAF0833A4CAF14E2AFA7962D4460E9103A9F55,3,0,0,0,3,799,3181
230513BBE6BFCBED74AF42381FC2E5185DF03A37EB521E7509864A300A3AD57D,32,1,26,2,3,1620,8746
23443114FE3EC19DA0EBC7D1093916A927AF8429E49157EEB5FF4D277B92C4F1,3,0,0,0,3,1526,6039
2360991A19712BF5D15F000DDB83C4EF83194A3B773191E83DA8788B8EE9266A,3,2,0,0,1,1101,4455
236BA8E1A7892939DB3186D2D4638D0A9510F30C5B886FD8A1B8BA4EB14CDA37,2,0,0,2,0,1595,5828
